plot,habtype,MajorHab,habitat_name,MajorHabName
550802,6230,62,Surt overdrev,Græsland/Overdrev
550803,6200,62,NA,Græsland/Overdrev
550804,6230,62,Surt overdrev,Græsland/Overdrev
550805,6400,64,NA,Kær/Mose/Eng
550806,6200,62,NA,Græsland/Overdrev
496607,6230,62,Surt overdrev,Græsland/Overdrev
496608,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496609,6230,62,Surt overdrev,Græsland/Overdrev
496610,6230,62,Surt overdrev,Græsland/Overdrev
496611,6230,62,Surt overdrev,Græsland/Overdrev
496612,6230,62,Surt overdrev,Græsland/Overdrev
496613,6230,62,Surt overdrev,Græsland/Overdrev
496614,6230,62,Surt overdrev,Græsland/Overdrev
496615,6230,62,Surt overdrev,Græsland/Overdrev
496616,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496617,6230,62,Surt overdrev,Græsland/Overdrev
496618,6210,62,Kalkoverdrev,Græsland/Overdrev
496619,6230,62,Surt overdrev,Græsland/Overdrev
496620,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496621,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496622,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496623,6230,62,Surt overdrev,Græsland/Overdrev
496624,6210,62,Kalkoverdrev,Græsland/Overdrev
496625,6230,62,Surt overdrev,Græsland/Overdrev
496626,6230,62,Surt overdrev,Græsland/Overdrev
496627,6230,62,Surt overdrev,Græsland/Overdrev
496628,6230,62,Surt overdrev,Græsland/Overdrev
496629,6230,62,Surt overdrev,Græsland/Overdrev
496630,6230,62,Surt overdrev,Græsland/Overdrev
496631,6230,62,Surt overdrev,Græsland/Overdrev
496632,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496633,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
496634,6230,62,Surt overdrev,Græsland/Overdrev
496635,6230,62,Surt overdrev,Græsland/Overdrev
496636,6230,62,Surt overdrev,Græsland/Overdrev
496637,6230,62,Surt overdrev,Græsland/Overdrev
496638,6230,62,Surt overdrev,Græsland/Overdrev
496639,6230,62,Surt overdrev,Græsland/Overdrev
496640,6230,62,Surt overdrev,Græsland/Overdrev
496641,6230,62,Surt overdrev,Græsland/Overdrev
496642,6230,62,Surt overdrev,Græsland/Overdrev
496643,6230,62,Surt overdrev,Græsland/Overdrev
496644,6230,62,Surt overdrev,Græsland/Overdrev
496645,6230,62,Surt overdrev,Græsland/Overdrev
496646,6410,64,Tidvis våd eng,Kær/Mose/Eng
496647,6230,62,Surt overdrev,Græsland/Overdrev
496648,6200,62,NA,Græsland/Overdrev
496650,6200,62,NA,Græsland/Overdrev
496651,6200,62,NA,Græsland/Overdrev
496652,6230,62,Surt overdrev,Græsland/Overdrev
496653,6230,62,Surt overdrev,Græsland/Overdrev
496654,6200,62,NA,Græsland/Overdrev
496655,6200,62,NA,Græsland/Overdrev
496656,6200,62,NA,Græsland/Overdrev
496657,6230,62,Surt overdrev,Græsland/Overdrev
496658,6230,62,Surt overdrev,Græsland/Overdrev
496659,6230,62,Surt overdrev,Græsland/Overdrev
496660,6230,62,Surt overdrev,Græsland/Overdrev
496661,6200,62,NA,Græsland/Overdrev
496662,6200,62,NA,Græsland/Overdrev
496663,6230,62,Surt overdrev,Græsland/Overdrev
496664,6230,62,Surt overdrev,Græsland/Overdrev
496667,6200,62,NA,Græsland/Overdrev
496669,6230,62,Surt overdrev,Græsland/Overdrev
496670,6200,62,NA,Græsland/Overdrev
496672,6200,62,NA,Græsland/Overdrev
496674,6200,62,NA,Græsland/Overdrev
496675,6200,62,NA,Græsland/Overdrev
496676,6200,62,NA,Græsland/Overdrev
496677,6200,62,NA,Græsland/Overdrev
496678,6230,62,Surt overdrev,Græsland/Overdrev
496679,6200,62,NA,Græsland/Overdrev
496680,6230,62,Surt overdrev,Græsland/Overdrev
496681,6230,62,Surt overdrev,Græsland/Overdrev
496682,6200,62,NA,Græsland/Overdrev
496683,6200,62,NA,Græsland/Overdrev
496684,6200,62,NA,Græsland/Overdrev
496685,6200,62,NA,Græsland/Overdrev
496686,6230,62,Surt overdrev,Græsland/Overdrev
496687,4030,40,Tør hede,Hede
496688,6230,62,Surt overdrev,Græsland/Overdrev
496689,6230,62,Surt overdrev,Græsland/Overdrev
496690,6230,62,Surt overdrev,Græsland/Overdrev
496691,6230,62,Surt overdrev,Græsland/Overdrev
496692,6200,62,NA,Græsland/Overdrev
496693,6230,62,Surt overdrev,Græsland/Overdrev
496696,9190,91,Stilkege-krat,Skov
496697,9100,91,NA,Klipper
496698,6230,62,Surt overdrev,Græsland/Overdrev
496699,6230,62,Surt overdrev,Græsland/Overdrev
496700,6200,62,NA,Græsland/Overdrev
496701,6200,62,NA,Græsland/Overdrev
496702,6230,62,Surt overdrev,Græsland/Overdrev
496703,6230,62,Surt overdrev,Græsland/Overdrev
496704,6230,62,Surt overdrev,Græsland/Overdrev
496705,6230,62,Surt overdrev,Græsland/Overdrev
496706,6230,62,Surt overdrev,Græsland/Overdrev
496707,6230,62,Surt overdrev,Græsland/Overdrev
496708,6230,62,Surt overdrev,Græsland/Overdrev
496709,6230,62,Surt overdrev,Græsland/Overdrev
496710,6230,62,Surt overdrev,Græsland/Overdrev
496711,6230,62,Surt overdrev,Græsland/Overdrev
496712,6200,62,NA,Græsland/Overdrev
496713,6230,62,Surt overdrev,Græsland/Overdrev
496714,6230,62,Surt overdrev,Græsland/Overdrev
496715,6230,62,Surt overdrev,Græsland/Overdrev
496716,9190,91,Stilkege-krat,Skov
496717,6210,62,Kalkoverdrev,Græsland/Overdrev
496718,6230,62,Surt overdrev,Græsland/Overdrev
496719,6200,62,NA,Græsland/Overdrev
496720,6200,62,NA,Græsland/Overdrev
496722,6230,62,Surt overdrev,Græsland/Overdrev
496723,6230,62,Surt overdrev,Græsland/Overdrev
496724,6230,62,Surt overdrev,Græsland/Overdrev
496725,6200,62,NA,Græsland/Overdrev
496726,6230,62,Surt overdrev,Græsland/Overdrev
496727,6230,62,Surt overdrev,Græsland/Overdrev
496728,6200,62,NA,Græsland/Overdrev
496729,6230,62,Surt overdrev,Græsland/Overdrev
496730,6230,62,Surt overdrev,Græsland/Overdrev
496731,6200,62,NA,Græsland/Overdrev
496732,6200,62,NA,Græsland/Overdrev
496733,6200,62,NA,Græsland/Overdrev
496734,6210,62,Kalkoverdrev,Græsland/Overdrev
496735,6230,62,Surt overdrev,Græsland/Overdrev
558410,6230,62,Surt overdrev,Græsland/Overdrev
558413,5130,51,Enekrat,Græsland/Overdrev
558415,NA,NA,NA,NA
558418,5130,51,Enekrat,Græsland/Overdrev
558421,6230,62,Surt overdrev,Græsland/Overdrev
558425,6230,62,Surt overdrev,Græsland/Overdrev
558429,9100,91,NA,Klipper
558432,5130,51,Enekrat,Græsland/Overdrev
558434,5130,51,Enekrat,Græsland/Overdrev
558436,6210,62,Kalkoverdrev,Græsland/Overdrev
558441,5130,51,Enekrat,Græsland/Overdrev
558444,5130,51,Enekrat,Græsland/Overdrev
558448,6230,62,Surt overdrev,Græsland/Overdrev
558452,5130,51,Enekrat,Græsland/Overdrev
558455,6230,62,Surt overdrev,Græsland/Overdrev
558458,6230,62,Surt overdrev,Græsland/Overdrev
558461,9100,91,NA,Klipper
558465,6230,62,Surt overdrev,Græsland/Overdrev
558468,6230,62,Surt overdrev,Græsland/Overdrev
558472,6230,62,Surt overdrev,Græsland/Overdrev
558475,9100,91,NA,Klipper
558478,6210,62,Kalkoverdrev,Græsland/Overdrev
558482,5130,51,Enekrat,Græsland/Overdrev
558484,5130,51,Enekrat,Græsland/Overdrev
558485,9100,91,NA,Klipper
558489,NA,NA,NA,NA
558491,6210,62,Kalkoverdrev,Græsland/Overdrev
558492,5130,51,Enekrat,Græsland/Overdrev
558493,6200,62,NA,Græsland/Overdrev
558495,6230,62,Surt overdrev,Græsland/Overdrev
558496,6230,62,Surt overdrev,Græsland/Overdrev
558499,5130,51,Enekrat,Græsland/Overdrev
558502,9100,91,NA,Klipper
558504,6230,62,Surt overdrev,Græsland/Overdrev
558506,6230,62,Surt overdrev,Græsland/Overdrev
558507,6230,62,Surt overdrev,Græsland/Overdrev
558508,6230,62,Surt overdrev,Græsland/Overdrev
558509,6230,62,Surt overdrev,Græsland/Overdrev
558510,6230,62,Surt overdrev,Græsland/Overdrev
559132,6230,62,Surt overdrev,Græsland/Overdrev
496736,6230,62,Surt overdrev,Græsland/Overdrev
496739,4030,40,Tør hede,Hede
496742,6200,62,NA,Græsland/Overdrev
496743,6230,62,Surt overdrev,Græsland/Overdrev
496744,6200,62,NA,Græsland/Overdrev
496745,6200,62,NA,Græsland/Overdrev
496746,6230,62,Surt overdrev,Græsland/Overdrev
496747,6230,62,Surt overdrev,Græsland/Overdrev
496748,6230,62,Surt overdrev,Græsland/Overdrev
496749,6230,62,Surt overdrev,Græsland/Overdrev
496750,6230,62,Surt overdrev,Græsland/Overdrev
496751,6230,62,Surt overdrev,Græsland/Overdrev
496752,6230,62,Surt overdrev,Græsland/Overdrev
496753,6230,62,Surt overdrev,Græsland/Overdrev
496754,6200,62,NA,Græsland/Overdrev
496755,6200,62,NA,Græsland/Overdrev
496756,6230,62,Surt overdrev,Græsland/Overdrev
496757,6230,62,Surt overdrev,Græsland/Overdrev
496758,6230,62,Surt overdrev,Græsland/Overdrev
496759,6200,62,NA,Græsland/Overdrev
496760,6230,62,Surt overdrev,Græsland/Overdrev
496761,6230,62,Surt overdrev,Græsland/Overdrev
496762,7200,72,NA,Kær/Mose/Eng
496763,6230,62,Surt overdrev,Græsland/Overdrev
496764,6230,62,Surt overdrev,Græsland/Overdrev
496765,6400,64,NA,Kær/Mose/Eng
496766,6230,62,Surt overdrev,Græsland/Overdrev
496767,6230,62,Surt overdrev,Græsland/Overdrev
496768,6230,62,Surt overdrev,Græsland/Overdrev
496769,6230,62,Surt overdrev,Græsland/Overdrev
496770,4030,40,Tør hede,Hede
496771,6230,62,Surt overdrev,Græsland/Overdrev
496772,6200,62,NA,Græsland/Overdrev
496773,4030,40,Tør hede,Hede
496774,6200,62,NA,Græsland/Overdrev
496775,6400,64,NA,Kær/Mose/Eng
496776,6230,62,Surt overdrev,Græsland/Overdrev
496777,6400,64,NA,Kær/Mose/Eng
496784,6410,64,Tidvis våd eng,Kær/Mose/Eng
496786,6410,64,Tidvis våd eng,Kær/Mose/Eng
496787,6400,64,NA,Kær/Mose/Eng
496791,6410,64,Tidvis våd eng,Kær/Mose/Eng
496792,6410,64,Tidvis våd eng,Kær/Mose/Eng
496793,6410,64,Tidvis våd eng,Kær/Mose/Eng
496794,6410,64,Tidvis våd eng,Kær/Mose/Eng
496795,6410,64,Tidvis våd eng,Kær/Mose/Eng
496796,6410,64,Tidvis våd eng,Kær/Mose/Eng
496797,6410,64,Tidvis våd eng,Kær/Mose/Eng
496798,6410,64,Tidvis våd eng,Kær/Mose/Eng
496799,6410,64,Tidvis våd eng,Kær/Mose/Eng
496800,6410,64,Tidvis våd eng,Kær/Mose/Eng
496802,6410,64,Tidvis våd eng,Kær/Mose/Eng
496803,6410,64,Tidvis våd eng,Kær/Mose/Eng
496804,6400,64,NA,Kær/Mose/Eng
496805,6410,64,Tidvis våd eng,Kær/Mose/Eng
496806,6410,64,Tidvis våd eng,Kær/Mose/Eng
496807,6410,64,Tidvis våd eng,Kær/Mose/Eng
496808,6410,64,Tidvis våd eng,Kær/Mose/Eng
496809,6400,64,NA,Kær/Mose/Eng
496810,6400,64,NA,Kær/Mose/Eng
496811,6410,64,Tidvis våd eng,Kær/Mose/Eng
496812,6410,64,Tidvis våd eng,Kær/Mose/Eng
496813,6410,64,Tidvis våd eng,Kær/Mose/Eng
496814,6200,62,NA,Græsland/Overdrev
496816,6400,64,NA,Kær/Mose/Eng
496817,6410,64,Tidvis våd eng,Kær/Mose/Eng
496818,6400,64,NA,Kær/Mose/Eng
496819,6410,64,Tidvis våd eng,Kær/Mose/Eng
496820,6410,64,Tidvis våd eng,Kær/Mose/Eng
496821,6410,64,Tidvis våd eng,Kær/Mose/Eng
496822,6400,64,NA,Kær/Mose/Eng
496823,6410,64,Tidvis våd eng,Kær/Mose/Eng
496824,6410,64,Tidvis våd eng,Kær/Mose/Eng
496825,4030,40,Tør hede,Hede
496827,6410,64,Tidvis våd eng,Kær/Mose/Eng
496828,6400,64,NA,Kær/Mose/Eng
496830,6410,64,Tidvis våd eng,Kær/Mose/Eng
496831,6410,64,Tidvis våd eng,Kær/Mose/Eng
496832,6410,64,Tidvis våd eng,Kær/Mose/Eng
496833,6410,64,Tidvis våd eng,Kær/Mose/Eng
496834,6410,64,Tidvis våd eng,Kær/Mose/Eng
496835,6410,64,Tidvis våd eng,Kær/Mose/Eng
496836,7230,72,Rigkær,Kær/Mose/Eng
496837,4010,40,Våd hede,Hede
496838,6410,64,Tidvis våd eng,Kær/Mose/Eng
496839,7230,72,Rigkær,Kær/Mose/Eng
496840,6410,64,Tidvis våd eng,Kær/Mose/Eng
496841,6410,64,Tidvis våd eng,Kær/Mose/Eng
496842,6410,64,Tidvis våd eng,Kær/Mose/Eng
496843,6410,64,Tidvis våd eng,Kær/Mose/Eng
496844,6410,64,Tidvis våd eng,Kær/Mose/Eng
496846,7200,72,NA,Kær/Mose/Eng
496847,7140,71,Hængesæk,Kær/Mose/Eng
496849,6410,64,Tidvis våd eng,Kær/Mose/Eng
496850,6410,64,Tidvis våd eng,Kær/Mose/Eng
496851,6410,64,Tidvis våd eng,Kær/Mose/Eng
496852,6410,64,Tidvis våd eng,Kær/Mose/Eng
496853,6410,64,Tidvis våd eng,Kær/Mose/Eng
496855,6400,64,NA,Kær/Mose/Eng
496856,7230,72,Rigkær,Kær/Mose/Eng
496857,7230,72,Rigkær,Kær/Mose/Eng
496858,6410,64,Tidvis våd eng,Kær/Mose/Eng
496859,6410,64,Tidvis våd eng,Kær/Mose/Eng
496860,6410,64,Tidvis våd eng,Kær/Mose/Eng
496861,6410,64,Tidvis våd eng,Kær/Mose/Eng
496862,6410,64,Tidvis våd eng,Kær/Mose/Eng
496863,4030,40,Tør hede,Hede
496864,6410,64,Tidvis våd eng,Kær/Mose/Eng
496865,4010,40,Våd hede,Hede
496866,6410,64,Tidvis våd eng,Kær/Mose/Eng
496867,4010,40,Våd hede,Hede
496868,4010,40,Våd hede,Hede
496869,4010,40,Våd hede,Hede
496870,4010,40,Våd hede,Hede
496871,6410,64,Tidvis våd eng,Kær/Mose/Eng
496872,4010,40,Våd hede,Hede
496873,6410,64,Tidvis våd eng,Kær/Mose/Eng
496874,6410,64,Tidvis våd eng,Kær/Mose/Eng
496875,6410,64,Tidvis våd eng,Kær/Mose/Eng
496876,6410,64,Tidvis våd eng,Kær/Mose/Eng
496877,6410,64,Tidvis våd eng,Kær/Mose/Eng
496878,6410,64,Tidvis våd eng,Kær/Mose/Eng
496879,6410,64,Tidvis våd eng,Kær/Mose/Eng
496880,6410,64,Tidvis våd eng,Kær/Mose/Eng
496881,6410,64,Tidvis våd eng,Kær/Mose/Eng
496882,6410,64,Tidvis våd eng,Kær/Mose/Eng
496883,4010,40,Våd hede,Hede
496884,6410,64,Tidvis våd eng,Kær/Mose/Eng
496885,6410,64,Tidvis våd eng,Kær/Mose/Eng
496886,6410,64,Tidvis våd eng,Kær/Mose/Eng
496887,4010,40,Våd hede,Hede
496888,6410,64,Tidvis våd eng,Kær/Mose/Eng
496889,6410,64,Tidvis våd eng,Kær/Mose/Eng
496890,4010,40,Våd hede,Hede
496891,4010,40,Våd hede,Hede
496892,6410,64,Tidvis våd eng,Kær/Mose/Eng
496893,6410,64,Tidvis våd eng,Kær/Mose/Eng
496894,6410,64,Tidvis våd eng,Kær/Mose/Eng
496895,6410,64,Tidvis våd eng,Kær/Mose/Eng
496896,6410,64,Tidvis våd eng,Kær/Mose/Eng
496897,4010,40,Våd hede,Hede
496898,6410,64,Tidvis våd eng,Kær/Mose/Eng
496899,6410,64,Tidvis våd eng,Kær/Mose/Eng
496900,6410,64,Tidvis våd eng,Kær/Mose/Eng
496901,6410,64,Tidvis våd eng,Kær/Mose/Eng
496902,6410,64,Tidvis våd eng,Kær/Mose/Eng
496904,6410,64,Tidvis våd eng,Kær/Mose/Eng
496905,6410,64,Tidvis våd eng,Kær/Mose/Eng
496906,6410,64,Tidvis våd eng,Kær/Mose/Eng
496907,6410,64,Tidvis våd eng,Kær/Mose/Eng
496908,6410,64,Tidvis våd eng,Kær/Mose/Eng
496909,6400,64,NA,Kær/Mose/Eng
496910,7230,72,Rigkær,Kær/Mose/Eng
496911,3130,31,NA,Sø
496912,6410,64,Tidvis våd eng,Kær/Mose/Eng
496913,6230,62,Surt overdrev,Græsland/Overdrev
496914,6410,64,Tidvis våd eng,Kær/Mose/Eng
496915,6410,64,Tidvis våd eng,Kær/Mose/Eng
496918,6400,64,NA,Kær/Mose/Eng
496921,6410,64,Tidvis våd eng,Kær/Mose/Eng
496924,6400,64,NA,Kær/Mose/Eng
496926,6410,64,Tidvis våd eng,Kær/Mose/Eng
496929,6410,64,Tidvis våd eng,Kær/Mose/Eng
496932,6410,64,Tidvis våd eng,Kær/Mose/Eng
496935,6410,64,Tidvis våd eng,Kær/Mose/Eng
496936,6400,64,NA,Kær/Mose/Eng
496937,4030,40,Tør hede,Hede
496938,6410,64,Tidvis våd eng,Kær/Mose/Eng
496940,6410,64,Tidvis våd eng,Kær/Mose/Eng
496941,6410,64,Tidvis våd eng,Kær/Mose/Eng
496942,6230,62,Surt overdrev,Græsland/Overdrev
496943,6410,64,Tidvis våd eng,Kær/Mose/Eng
496944,6410,64,Tidvis våd eng,Kær/Mose/Eng
496945,6200,62,NA,Græsland/Overdrev
496946,6410,64,Tidvis våd eng,Kær/Mose/Eng
496947,6410,64,Tidvis våd eng,Kær/Mose/Eng
496948,6410,64,Tidvis våd eng,Kær/Mose/Eng
496949,6410,64,Tidvis våd eng,Kær/Mose/Eng
496950,6410,64,Tidvis våd eng,Kær/Mose/Eng
496951,6410,64,Tidvis våd eng,Kær/Mose/Eng
496952,6410,64,Tidvis våd eng,Kær/Mose/Eng
496953,6410,64,Tidvis våd eng,Kær/Mose/Eng
496954,6410,64,Tidvis våd eng,Kær/Mose/Eng
496955,6410,64,Tidvis våd eng,Kær/Mose/Eng
496956,6400,64,NA,Kær/Mose/Eng
496957,6400,64,NA,Kær/Mose/Eng
496958,6400,64,NA,Kær/Mose/Eng
496959,6400,64,NA,Kær/Mose/Eng
496960,6410,64,Tidvis våd eng,Kær/Mose/Eng
496961,6400,64,NA,Kær/Mose/Eng
496962,6400,64,NA,Kær/Mose/Eng
496963,1330,13,Strandeng,Strandeng
559631,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559633,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559634,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559635,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559636,7110,71,Højmose,Kær/Mose/Eng
559637,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559638,9100,91,NA,Klipper
559639,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559640,7140,71,Hængesæk,Kær/Mose/Eng
559641,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559642,7110,71,Højmose,Kær/Mose/Eng
559643,9110,91,Bøg på mor,Skov
559644,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559645,7110,71,Højmose,Kær/Mose/Eng
559646,7110,71,Højmose,Kær/Mose/Eng
559647,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559648,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559649,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559650,7110,71,Højmose,Kær/Mose/Eng
559651,7110,71,Højmose,Kær/Mose/Eng
559652,7110,71,Højmose,Kær/Mose/Eng
559653,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559654,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559655,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559656,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559657,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559658,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559660,7110,71,Højmose,Kær/Mose/Eng
559661,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559662,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559663,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559664,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559665,7110,71,Højmose,Kær/Mose/Eng
559666,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559667,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559669,4010,40,Våd hede,Hede
559670,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559671,7110,71,Højmose,Kær/Mose/Eng
559672,7110,71,Højmose,Kær/Mose/Eng
559673,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559674,6410,64,Tidvis våd eng,Kær/Mose/Eng
559675,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559676,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559677,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559678,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559679,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559680,7110,71,Højmose,Kær/Mose/Eng
559681,4010,40,Våd hede,Hede
559682,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559683,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559684,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559685,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559686,9100,91,NA,Klipper
559687,4010,40,Våd hede,Hede
559688,7110,71,Højmose,Kær/Mose/Eng
559689,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559690,7110,71,Højmose,Kær/Mose/Eng
559691,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559692,7120,71,Nedbrudt højmose,Kær/Mose/Eng
564144,7110,71,Højmose,Kær/Mose/Eng
534503,7110,71,Højmose,Kær/Mose/Eng
534504,7110,71,Højmose,Kær/Mose/Eng
534505,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534506,7110,71,Højmose,Kær/Mose/Eng
534507,7110,71,Højmose,Kær/Mose/Eng
534508,7110,71,Højmose,Kær/Mose/Eng
534509,7110,71,Højmose,Kær/Mose/Eng
534510,7110,71,Højmose,Kær/Mose/Eng
534511,7110,71,Højmose,Kær/Mose/Eng
534512,7110,71,Højmose,Kær/Mose/Eng
534513,7110,71,Højmose,Kær/Mose/Eng
534514,7110,71,Højmose,Kær/Mose/Eng
534515,7110,71,Højmose,Kær/Mose/Eng
534516,7110,71,Højmose,Kær/Mose/Eng
534517,7110,71,Højmose,Kær/Mose/Eng
534518,7110,71,Højmose,Kær/Mose/Eng
534519,7110,71,Højmose,Kær/Mose/Eng
534520,7110,71,Højmose,Kær/Mose/Eng
534521,7110,71,Højmose,Kær/Mose/Eng
534522,7110,71,Højmose,Kær/Mose/Eng
534523,7110,71,Højmose,Kær/Mose/Eng
534524,7110,71,Højmose,Kær/Mose/Eng
534525,7110,71,Højmose,Kær/Mose/Eng
534526,7110,71,Højmose,Kær/Mose/Eng
534527,7110,71,Højmose,Kær/Mose/Eng
534528,7110,71,Højmose,Kær/Mose/Eng
534529,7110,71,Højmose,Kær/Mose/Eng
534530,7110,71,Højmose,Kær/Mose/Eng
534531,7110,71,Højmose,Kær/Mose/Eng
534532,7110,71,Højmose,Kær/Mose/Eng
534533,7110,71,Højmose,Kær/Mose/Eng
534534,7110,71,Højmose,Kær/Mose/Eng
534535,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534536,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534537,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534538,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534539,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534540,7110,71,Højmose,Kær/Mose/Eng
534541,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534542,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534543,7110,71,Højmose,Kær/Mose/Eng
534544,7110,71,Højmose,Kær/Mose/Eng
534545,7110,71,Højmose,Kær/Mose/Eng
534546,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534547,7110,71,Højmose,Kær/Mose/Eng
534548,7110,71,Højmose,Kær/Mose/Eng
534549,7110,71,Højmose,Kær/Mose/Eng
534550,7120,71,Nedbrudt højmose,Kær/Mose/Eng
534551,7110,71,Højmose,Kær/Mose/Eng
534552,7110,71,Højmose,Kær/Mose/Eng
534553,7110,71,Højmose,Kær/Mose/Eng
534554,7110,71,Højmose,Kær/Mose/Eng
534555,7110,71,Højmose,Kær/Mose/Eng
534556,7120,71,Nedbrudt højmose,Kær/Mose/Eng
535576,7110,71,Højmose,Kær/Mose/Eng
535577,7110,71,Højmose,Kær/Mose/Eng
535578,7110,71,Højmose,Kær/Mose/Eng
535579,7110,71,Højmose,Kær/Mose/Eng
535580,7110,71,Højmose,Kær/Mose/Eng
636164,7110,71,Højmose,Kær/Mose/Eng
636166,7110,71,Højmose,Kær/Mose/Eng
558982,9998,99,NA,NA
558983,9998,99,NA,NA
558984,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558985,9998,99,NA,NA
558986,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558987,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558988,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558989,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558990,9998,99,NA,NA
558991,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558992,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558993,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558994,9998,99,NA,NA
558995,9998,99,NA,NA
558996,9998,99,NA,NA
558997,7120,71,Nedbrudt højmose,Kær/Mose/Eng
558998,9998,99,NA,NA
558999,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559000,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559001,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559002,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559003,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559004,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559005,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559006,9998,99,NA,NA
559007,7120,71,Nedbrudt højmose,Kær/Mose/Eng
559008,9998,99,NA,NA
559009,9998,99,NA,NA
559010,7120,71,Nedbrudt højmose,Kær/Mose/Eng
